"","sns2019_2.date","sns2019_2.big_cat","sns2019_2.sm_cat","sns2019_2.cnt"
"16581","20190813","뷰티","풋스프레이",1.947439
"16582","20190813","뷰티","풋워시/스크럽",2.880813
"16583","20190813","뷰티","풋크림",1.568653
"16584","20190813","뷰티","풋패치",1.772417
"16585","20190813","뷰티","핸드워시/스크럽",0.529385
"16586","20190813","뷰티","핸드크림",12.172812
"16587","20190813","뷰티","향수세트",2.812586
"16588","20190813","뷰티","헤어 브러쉬",4.64873
"16589","20190813","뷰티","헤어매니큐어",1.372801
"16590","20190813","뷰티","헤어무스",20.89703
"16591","20190813","뷰티","헤어스타일링용 염색약",11.068797
"16592","20190813","뷰티","헤어스타일링용 펌제",60.819461
"16593","20190813","뷰티","헤어스타일링용 흑채",1.717576
"16594","20190813","뷰티","헤어스프레이",50.763048
"16595","20190813","뷰티","헤어에센스",25.638162
"16596","20190813","뷰티","헤어왁스",32.331274
"16597","20190813","뷰티","헤어젤",10.110771
"16598","20190813","뷰티","헤어케어세트",0.91777
"16599","20190813","뷰티","화장 비누",3.881302
"16600","20190813","뷰티","화장 퍼프",22.5283
"16601","20190813","식품","홍삼 분말/환",2.744496
"16602","20190813","식품","탄산음료",19.96803
"16603","20190813","식품","헛개/가시오가피",3.931366
"16604","20190813","식품","한방 분말/환제품",3.954546
"16605","20190813","식품","이온음료",8.694842
"16606","20190813","식품","다이어트보조식",11.101665
"16607","20190813","식품","스피루리나 영양제",3.112076
"16608","20190813","식품","홍차",27.095017
"16609","20190813","식품","배추김치",16.584207
"16610","20190813","식품","프로바이오틱스",25.855335
"16611","20190813","식품","커피음료",1.381831
"16612","20190813","식품","과실차",0
"16613","20190813","식품","원두커피",6.548869
"16614","20190813","식품","쌀",178.092533
"16615","20190813","식품","견과류 땅콩",69.178002
"16616","20190813","식품","환자식",0.559023
"16617","20190813","식품","과일세트",14.61541
"16618","20190813","식품","견과류 캐슈넛",3.546852
"16619","20190813","식품","기타 한방/환제품",249.1257
"16620","20190813","식품","코코아/핫초코",21.751531
"16621","20190813","식품","아이스티",30.062452
"16622","20190813","식품","캡슐/POD커피",85.428967
"16623","20190813","식품","건대추",0
"16624","20190813","식품","닭가슴살",97.11121
"16625","20190813","식품","건강즙/녹용",14.070138
"16626","20190813","식품","전복 생물",91.759283
"16627","20190813","식품","옻/칡/쑥즙",0
"16628","20190813","식품","잡곡",5.97882
"16629","20190813","식품","식혜/수정과",26.160435
"16630","20190813","식품","콜라겐/코큐텐 영양제",5.194679
"16631","20190813","식품","요거트/발효유",129.815321
"16632","20190813","식품","양파/마늘즙",3.88928
"16633","20190813","식품","백김치",16.163419
"16634","20190813","식품","한방재료",0.806961
"16635","20190813","식품","밀크티/티라떼",92.970013
"16636","20190813","식품","기타 농산물",29.30703
"16637","20190813","식품","김치류",430.874297
"16638","20190813","식품","갓김치",7.537494
"16639","20190813","식품","허브차",2.062689
"16640","20190813","식품","젓갈류",22.858662
"16641","20190813","식품","카페용 초콜릿시럽",14.084919
"16642","20190813","식품","도라지/더덕",10.688434
"16643","20190813","식품","무김치",2.143307
"16644","20190813","식품","홍삼절편/홍삼정과",1.084537
"16645","20190813","식품","물김치",10.022316
"16646","20190813","식품","건어물 쥐포",1.122098
"16647","20190813","식품","반찬류",377.909063
"16648","20190813","식품","연어/훈제연어",95.997327
"16649","20190813","식품","포도/거봉/체리",161.471607
"16650","20190813","식품","미숫가루/곡물가루",25.536278
"16651","20190813","식품","곶감/반건시",3.432725
"16652","20190813","식품","프라페/버블티 파우더",7.583904
"16653","20190813","식품","혼합곡",0.453922
"16654","20190813","식품","탄산수",22.022132
"16655","20190813","식품","칼슘/철분 영양제",13.372327
"16656","20190813","식품","복분자/석류/과실즙",25.783692
"16657","20190813","식품","차 선물세트",47.875515
"16658","20190813","식품","해조류 다시마",20.858963
"16659","20190813","식품","비타민",221.089287
"16660","20190813","식품","흰우유",6.8742
"16661","20190813","식품","건바나나",0.481351
"16662","20190813","식품","유자차",2.377826
"16663","20190813","식품","기타 주스류",129.904857
"16664","20190813","식품","견과류",45.159968
"16665","20190813","식품","잡곡 씨드류",0
"16666","20190813","식품","아몬드유/코코넛밀크",2.489188
"16667","20190813","식품","홍삼/인삼 제품",27.752385
"16668","20190813","식품","국내산 돈육",5.658862
"16669","20190813","식품","오징어",157.42297
"16670","20190813","식품","해조류 미역",43.974794
"16671","20190813","식품","음용 식초",51.902427
"16672","20190813","식품","선식",5.762732
"16673","20190813","식품","프로폴리스/로얄젤리",16.112761
"16674","20190813","식품","오메가3/스쿠알렌 영양제",8.830131
"16675","20190813","식품","홍삼액/홍삼정",10.675317
"16676","20190813","식품","견과류 호두",55.004312
"16677","20190813","식품","건어물 황태",10.531959
"16678","20190813","식품","배/포도/과일즙",1.204928
"16679","20190813","식품","다이어트용 헬스보충식품",13.420495
"16680","20190813","식품","해초류 ",9.13784
"16681","20190813","식품","루테인/눈 영양제",18.440293
"16682","20190813","식품","둥굴레차",0.787458
"16683","20190813","식품","혼합견과",0
"16684","20190813","식품","고등어",79.434171
"16685","20190813","식품","차/곡물 음료",45.262432
"16686","20190813","식품","구이/수육용 돈육",11.943789
"16687","20190813","식품","과채 음료/주스",2.458997
"16688","20190813","식품","토마토",182.10966
"16689","20190813","식품","견과류 피스타치오",13.166391
"16690","20190813","식품","견과류 잣/은행",325.475753
"16691","20190813","식품","파김치",16.080682
"16692","20190813","식품","에이드",133.375141
"16693","20190813","식품","굴비/조기",187.356015
"16694","20190813","식품","숙취/에너지/건강 음료",35.738682
"16695","20190813","식품","곡물차",0.083936
"16696","20190813","식품","녹차",75.5538
"16697","20190813","식품","어린이영양제",6.919626
"16698","20190813","식품","견과류 카카오닙스",3.329658
"16699","20190813","식품","두유",42.412989
"16700","20190813","식품","과일류",1.613369
"16701","20190813","식품","야채/호박즙",5.491165
"16702","20190813","식품","감자",240.747117
"16703","20190813","식품","딸기/복분자/블루베리",270.514338
"16704","20190813","식품","건자두",1.160765
"16705","20190813","식품","어린이 음료",11.796921
"16706","20190813","식품","생수",53.314623
"16707","20190813","식품","감마리놀렌산 영양제",2.870573
"16708","20190813","식품","옥수수차",1.603449
"16709","20190813","식품","건어물 마른오징어",1.661619
"16710","20190813","식품","건어물 멸치",73.290395
"16711","20190813","식품","홍삼 간식",1.485822
"16712","20190813","식품","인스턴트커피",3.112826
"16713","20190813","식품","더치커피",13.111971
"16714","20190813","식품","홍삼 음료",5.514544
"16715","20190813","식품","한우육",90.488322
"16716","20190813","식품","어린이홍삼",3.176864
"16717","20190813","식품","글루코사민/키토산 영양제",1.196452
"16718","20190813","식품","전통차",1.429312
"16719","20190813","식품","표고버섯",15.41085
"16720","20190813","식품","율무차",0.445449
"16721","20190813","식품","쌈채소",9.737277
"16722","20190813","식품","감귤/한라봉/오렌지",178.791773
"16723","20190813","식품","건포도",6.369632
"16724","20190813","식품","바나나/파인애플/망고",333.146273
"16725","20190813","식품","소고기 등심/안심",14.507366
"16726","20190813","식품","딸기우유",18.96648
"16727","20190813","식품","주꾸미",3.851301
"16728","20190813","식품","견과류 밤",2.800986
"16729","20190813","식품","수산 생물",0.648671
"16730","20190813","식품","유제품 음료",1.982251
"16731","20190813","식품","마늘/생강",142.855557
"16732","20190813","식품","레몬/자몽",364.584693
"16733","20190813","식품","나물",83.753108
"16734","20190813","식품","조개",92.031693
"16735","20190813","식품","건어물 진미채",8.13374
"16736","20190813","식품","건망고",1.770769
"16737","20190813","식품","생선류",1.232907
"16738","20190813","식품","저/무지방우유",5.314518
"16739","20190813","식품","비타민/화이바 음료",10.510606
"16740","20190813","식품","인삼/수삼/산삼",37.181901
"16741","20190813","식품","파/양파",327.924973
"16742","20190813","식품","건어물 건새우",2.084246
"16743","20190813","식품","클로렐라 영양제",2.811458
"16744","20190813","식품","상황버섯",1.548044
"16745","20190813","식품","랍스타",17.588173
"16746","20190813","식품","오리고기/훈제오리",23.871068
"16747","20190813","식품","건강즙",2.990041
"16748","20190813","식품","반건조고구마",0.166765
"16749","20190813","식품","고추/피망/파프리카",239.239033
"16750","20190813","식품","가공란",3.504887
"16751","20190813","식품","새우/대하",282.805073
"16752","20190813","식품","초코우유",14.642114
"16753","20190813","식품","참외/메론/수박",227.839607
"16754","20190813","식품","보리차",16.979165
"16755","20190813","식품","옥돔",4.224055
"16756","20190813","식품","명태/동태",18.066962
"16757","20190813","식품","키위/참다래",31.765563
"16758","20190813","식품","낙지",48.691202
"16759","20190813","식품","게장류",40.785775
"16760","20190813","식품","양배추/양상추",80.68643
"16761","20190813","식품","미나리",13.500467
"16762","20190813","식품","가자미",12.267775
"16763","20190813","식품","옥수수",137.857427
"16764","20190813","식품","생닭/닭부분육",3.801823
"16765","20190813","식품","영지버섯",1.594972
"16766","20190813","식품","문어",63.269831
"16767","20190813","식품","건어물 노가리",8.949731
"16768","20190813","식품","믹스 채소",0.788011
"16769","20190813","식품","계란",255.007367
"16770","20190813","식품","견과류 마카다미아",8.133309
"16771","20190813","식품","호박",80.18636
"16772","20190813","식품","새송이버섯",8.559314
"16773","20190813","식품","감말랭이",0.613875
"16774","20190813","식품","닭 양념육",1.400227
"16775","20190813","식품","브로콜리/셀러리",40.012254
"16776","20190813","식품","갈치",58.594293
"16777","20190813","식품","양념 돈육",8.269391
"16778","20190813","식품","어린잎/새싹채소",3.801054
"16779","20190813","식품","홍어",11.760775
"16780","20190813","식품","생식/선식 분말",1.392294
"16781","20190813","식품","절임배추/김치속",1.519512
"16782","20190813","식품","갈비/찜/바비큐용 돈육",2.448842
"16783","20190813","식품","장조림/카레용 돈육",4.081948
"16784","20190813","식품","어란(생선알)",0.640747
"16785","20190813","식품","굴 생물",32.704843
"16786","20190813","식품","감/홍시",413.154387
"16787","20190813","식품","장어",60.890381
"16788","20190813","식품","커피용 프림",0.362063
"16789","20190813","식품","초유 영양제",0.7823
"16790","20190813","식품","수입우육",2.278992
"16791","20190813","식품","마/야콘",367.24675
"16792","20190813","식품","오이/가지",1900.885787
"16793","20190813","식품","과일채소 분말/분태",0
"16794","20190813","식품","전통주",5.465258
"16795","20190813","식품","시금치",33.150386
"16796","20190813","식품","양념우육",11.899073
"16797","20190813","식품","삼치",8.056406
"16798","20190813","식품","우엉/연근",21.888962
"16799","20190813","식품","갈비용 우육",0
"16800","20190813","식품","꽃게",21.231297
"16801","20190813","식품","대게/킹크랩",31.633941
"16802","20190813","식품","바나나우유",12.936967
"16803","20190813","식품","느타리버섯",3.59544
"16804","20190813","식품","메추리알",11.123252
"16805","20190813","식품","무/배추",499.045227
"16806","20190813","식품","윙봉/닭다리/날개",106.987641
"16807","20190813","식품","콩나물/숙주",126.274253
"16808","20190813","식품","부추",56.937412
"16809","20190813","식품","돼지 곱창",11.09624
"16810","20190813","식품","회",233.000077
"16811","20190813","식품","소고기 육회",51.551065
"16812","20190813","식품","카페 푸드",130.871609
"16813","20190813","냉난방가전","온풍기",4.381972
"16814","20190813","냉난방가전","스탠드형 냉온풍기",0
"16815","20190813","냉난방가전","제습기",35.986293
"16816","20190813","냉난방가전","컨벡터",0.194744
"16817","20190813","냉난방가전","라디에이터",11.012344
"16818","20190813","냉난방가전","이동형 에어컨",8.566312
"16819","20190813","냉난방가전","공기청정기",67.176146
"16820","20190813","냉난방가전","히터",17.458787
"16821","20190813","냉난방가전","전기온수기",1.398568
"16822","20190813","냉난방가전","업소용 선풍기",1.870871
"16823","20190813","냉난방가전","멀티형 에어컨",4.917837
"16824","20190813","냉난방가전","에어워셔",1.0006
"16825","20190813","냉난방가전","돈풍기",0.584232
"16826","20190813","냉난방가전","탁상/USB 선풍기",3.26098
"16827","20190813","냉난방가전","스탠드형 에어컨",18.012215
"16828","20190813","냉난방가전","벽걸이 에어컨",30.135451
"16829","20190813","냉난방가전","초음파식 가습기",3.168568
"16830","20190813","냉난방가전","휴대용 선풍기",10.625129
"16831","20190813","냉난방가전","온수매트",5.243785
"16832","20190813","냉난방가전","벽걸이형 냉온풍기",0.166767
"16833","20190813","냉난방가전","보일러",28.076482
"16834","20190813","냉난방가전","냉풍기",13.217384
"16835","20190813","냉난방가전","벽걸이형 선풍기",4.129273
"16836","20190813","냉난방가전","자연식 가습기",0.500268
"16837","20190813","냉난방가전","중대형 에어컨",2.621892
"16838","20190813","냉난방가전","난방용 열풍기",0.083383
"16839","20190813","냉난방가전","가열식 가습기",0.667067
"16840","20190813","냉난방가전","천장형 에어컨",11.216521
"16841","20190813","냉난방가전","전기장판",7.213229
"16842","20190813","냉난방가전","카페트매트",15.729531
"16843","20190813","냉난방가전","공기정화 용품",3.615089
"16844","20190813","냉난방가전","온열매트",0.528279
"16845","20190813","냉난방가전","에어컨 리모컨",19.219204
"16846","20190813","냉난방가전","황토매트",0.814877
"16847","20190813","냉난방가전","복합식 가습기",0.250148
"16848","20190813","냉난방가전","가스온수기",0.166765
"16849","20190813","냉난방가전","산림욕기",0.194746
"16850","20190813","냉난방가전","에어커튼",0.723025
"16851","20190813","냉난방가전","신발건조기",1.307261
"16852","20190813","냉난방가전","의류건조기",8.379466
"16853","20190814","뷰티","기능성 링클케어 화장품",31.155779
"16854","20190814","뷰티","기능성 모공관리 화장품",67.91211
"16855","20190814","뷰티","기능성 아이케어 화장품",5.010262
"16856","20190814","뷰티","기능성 영양보습 화장품",6.942791
"16857","20190814","뷰티","기능성 트러블케어 화장품",77.566301
"16858","20190814","뷰티","기능성 화이트닝 화장품",24.078124
"16859","20190814","뷰티","기능성 화장품 세트",21.838627
"16860","20190814","뷰티","기초 화장용 로션",122.760267
"16861","20190814","뷰티","기초 화장용 미스트",47.031258
"16862","20190814","뷰티","기초 화장용 스킨",4.521463
"16863","20190814","뷰티","기초 화장용 에센스",85.101463
"16864","20190814","뷰티","기초 화장용 오일/앰플",52.868235
"16865","20190814","뷰티","기초 화장용 크림",79.867942
"16866","20190814","뷰티","남성 로션",6.536917
"16867","20190814","뷰티","남성 메이크업",18.739693
"16868","20190814","뷰티","남성 선케어",1.771194
"16869","20190814","뷰티","남성 세트",2.299475
"16870","20190814","뷰티","남성 쉐이빙",1.220837
"16871","20190814","뷰티","남성 스킨",10.541275
"16872","20190814","뷰티","남성 에센스",4.052555
"16873","20190814","뷰티","남성 크림",3.505091
"16874","20190814","뷰티","남성 클렌징",3.359982
"16875","20190814","뷰티","남성향수",10.11606
"16876","20190814","뷰티","네일 메이크업 용품",23.614872
"16877","20190814","뷰티","네일관리 소품",1.572859
"16878","20190814","뷰티","네일리무버",1.962212
"16879","20190814","뷰티","네일세트",7.321732
"16880","20190814","뷰티","네일아트",31.376633
"16881","20190814","뷰티","네일컬러",81.295486
"16882","20190814","뷰티","네일케어",54.893166
"16883","20190814","뷰티","데오드란트",5.025862
"16884","20190814","뷰티","린스",20.157988
"16885","20190814","뷰티","립앤아이 리무버",3.468659
"16886","20190814","뷰티","메이크업 박스",3.206079
"16887","20190814","뷰티","메이크업 브러쉬",5.724398
"16888","20190814","뷰티","미용가위",2.050562
"16889","20190814","뷰티","바디 보습제",1.869736
"16890","20190814","뷰티","바디 세트",13.281981
"16891","20190814","뷰티","바디 스크럽",3.25396
"16892","20190814","뷰티","바디 클렌져",5.349435
"16893","20190814","뷰티","바디케어용 땀패드",5.33699
"16894","20190814","뷰티","바디케어용 때비누",0.138912
"16895","20190814","뷰티","바디케어용 볼륨업크림",2.616142
"16896","20190814","뷰티","바디케어용 슬리밍",3.67995
"16897","20190814","뷰티","바디케어용 제모제",0.307198
"16898","20190814","뷰티","바디케어용 청 결제",7.043993
"16899","20190814","뷰티","베이스 메이크업 세트",6.504486
"16900","20190814","뷰티","베이스 메이크업용 BB크림",8.3411
"16901","20190814","뷰티","베이스 메이크업용 CC크림",0.976355
"16902","20190814","뷰티","베이스 메이크업용 가루파우더",0.111528
"16903","20190814","뷰티","베이스 메이크업용 메이크업베이스",12.834866
"16904","20190814","뷰티","베이스 메이크업용 컨실러",8.460584
"16905","20190814","뷰티","베이스 메이크업용 쿠션팩트",7.146636
"16906","20190814","뷰티","베이스 메이크업용 트윈케이크",0.084142
"16907","20190814","뷰티","베이스 메이크업용 파우더팩트",2.370513
"16908","20190814","뷰티","베이스 메이크업용 파운데이션",31.736308
"16909","20190814","뷰티","베이스 메이크업용 프라이머",13.029092
"16910","20190814","뷰티","뷰티 눈썹정리도구",0.138912
"16911","20190814","뷰티","뷰티 속눈썹/쌍꺼풀",0.955176
"16912","20190814","뷰티","뷰티 손거울",4.063335
"16913","20190814","뷰티","뷰티 타투",8.595488
"16914","20190814","뷰티","뷰티 헤어캡",0.950969
"16915","20190814","뷰티","뷰티 화장솜",12.282506
"16916","20190814","뷰티","뷰티 화장품 공병/케이스",9.084613
"16917","20190814","뷰티","뷰티용 기름종이",4.128824
"16918","20190814","뷰티","뷰티용 면봉/귀이개",19.109807
"16919","20190814","뷰티","뷰티용 뷰러",19.416956
"16920","20190814","뷰티","뷰티용 샤프너",0.084142
"16921","20190814","뷰티","뷰티용 여드름압출기",0.195671
"16922","20190814","뷰티","색조 메이크업 립글로스",3.252769
"16923","20190814","뷰티","색조 메이크업 립라이너",0.303219
"16924","20190814","뷰티","색조 메이크업 립밤",10.936907
"16925","20190814","뷰티","색조 메이크업 립스틱",44.147755
"16926","20190814","뷰티","색조 메이크업 립틴트",41.261565
"16927","20190814","뷰티","색조 메이크업 마스카라",20.994508
"16928","20190814","뷰티","색조 메이크업 볼터치",7.753396
"16929","20190814","뷰티","색조 메이크업 세트",3.472808
"16930","20190814","뷰티","색조 메이크업 속눈썹영양제",12.903993
"16931","20190814","뷰티","색조 메이크업 쉐딩/하이라이터",8.061007
"16932","20190814","뷰티","색조 메이크업 아이라이너",9.404664
"16933","20190814","뷰티","색조 메이크업 아이브로우",8.681797
"16934","20190814","뷰티","색조 메이크업 아이섀도우",6.477707
"16935","20190814","뷰티","샤워코롱",0.307198
"16936","20190814","뷰티","샴푸",144.440763
"16937","20190814","뷰티","선로션",1.045497
"16938","20190814","뷰티","선스프레이",1.131644
"16939","20190814","뷰티","선케어용 선밤",0.027385
"16940","20190814","뷰티","선크림",73.289265
"16941","20190814","뷰티","선파우더",0
"16942","20190814","뷰티","세안도구",0.252429
"16943","20190814","뷰티","손톱정리도구",0.027385
"16944","20190814","뷰티","스크럽/필링크림",10.387519
"16945","20190814","뷰티","스킨케어 곡물팩",0.456285
"16946","20190814","뷰티","스킨케어 마스크팩",66.979681
"16947","20190814","뷰티","스킨케어 수면팩",3.162782
"16948","20190814","뷰티","스킨케어 시트마스크팩",1.351788
"16949","20190814","뷰티","스킨케어 워시오프팩",1.904333
"16950","20190814","뷰티","스킨케어 코팩",3.128132
"16951","20190814","뷰티","스킨케어 필오프팩",3.65851
"16952","20190814","뷰티","애프터선",0.191693
"16953","20190814","뷰티","여성향수",12.447357
"16954","20190814","뷰티","입욕제",12.522682
"16955","20190814","뷰티","클렌징 로션",7.343927
"16956","20190814","뷰티","클렌징 오일",19.687332
"16957","20190814","뷰티","클렌징 워터/젤",11.220699
"16958","20190814","뷰티","클렌징 크림",12.259558
"16959","20190814","뷰티","클렌징 티슈",3.957399
"16960","20190814","뷰티","클렌징 폼",27.95752
"16961","20190814","뷰티","태닝용 선크림",1.052545
"16962","20190814","뷰티","트리트먼트",41.557227
"16963","20190814","뷰티","팩도구",2.015454
"16964","20190814","뷰티","풋스프레이",1.817774
"16965","20190814","뷰티","풋워시/스크럽",1.441842
"16966","20190814","뷰티","풋크림",0.968408
"16967","20190814","뷰티","풋패치",1.980331
"16968","20190814","뷰티","핸드워시/스크럽",0.465539
"16969","20190814","뷰티","핸드크림",10.820709
"16970","20190814","뷰티","향수세트",4.132949
"16971","20190814","뷰티","헤어 브러쉬",3.764324
"16972","20190814","뷰티","헤어매니큐어",1.146639
"16973","20190814","뷰티","헤어무스",20.34699
"16974","20190814","뷰티","헤어스타일링용 염색약",10.904709
"16975","20190814","뷰티","헤어스타일링용 펌제",63.300381
"16976","20190814","뷰티","헤어스타일링용 흑채",1.761265
"16977","20190814","뷰티","헤어스프레이",52.321819
"16978","20190814","뷰티","헤어에센스",25.525931
"16979","20190814","뷰티","헤어왁스",35.180796
"16980","20190814","뷰티","헤어젤",7.786087
"16981","20190814","뷰티","헤어케어세트",1.455827
"16982","20190814","뷰티","화장 비누",1.802791
"16983","20190814","뷰티","화장 퍼프",20.214131
"16984","20190814","식품","홍삼 분말/환",2.015683
"16985","20190814","식품","탄산음료",18.86877
"16986","20190814","식품","헛개/가시오가피",4.426916
"16987","20190814","식품","한방 분말/환제품",2.861063
"16988","20190814","식품","이온음료",6.329165
"16989","20190814","식품","다이어트보조식",9.511712
"16990","20190814","식품","스피루리나 영양제",2.75084
"16991","20190814","식품","홍차",29.171053
"16992","20190814","식품","배추김치",15.111627
"16993","20190814","식품","프로바이오틱스",23.520807
"16994","20190814","식품","커피음료",1.310947
"16995","20190814","식품","과실차",0.027385
"16996","20190814","식품","원두커피",6.538067
"16997","20190814","식품","쌀",166.825161
"16998","20190814","식품","견과류 땅콩",60.47744
"16999","20190814","식품","환자식",0.759506
"17000","20190814","식품","과일세트",16.572958
"17001","20190814","식품","견과류 캐슈넛",3.500422
"17002","20190814","식품","기타 한방/환제품",231.851003
"17003","20190814","식품","코코아/핫초코",26.498303
"17004","20190814","식품","아이스티",34.740645
"17005","20190814","식품","캡슐/POD커피",79.888595
"17006","20190814","식품","건대추",0.084143
"17007","20190814","식품","닭가슴살",94.10995
"17008","20190814","식품","건강즙/녹용",11.738115
"17009","20190814","식품","전복 생물",82.358299
"17010","20190814","식품","옻/칡/쑥즙",0.372142
"17011","20190814","식품","잡곡",7.978673
"17012","20190814","식품","식혜/수정과",23.587195
"17013","20190814","식품","콜라겐/코큐텐 영양제",6.74559
"17014","20190814","식품","요거트/발효유",133.698248
"17015","20190814","식품","양파/마늘즙",3.713794
"17016","20190814","식품","백김치",13.681804
"17017","20190814","식품","한방재료",1.613099
"17018","20190814","식품","밀크티/티라떼",93.784899
"17019","20190814","식품","기타 농산물",35.730055
"17020","20190814","식품","김치류",405.5478
"17021","20190814","식품","갓김치",6.968183
"17022","20190814","식품","허브차",2.925344
"17023","20190814","식품","젓갈류",21.561261
"17024","20190814","식품","카페용 초콜릿시럽",18.836024
"17025","20190814","식품","도라지/더덕",9.432657
"17026","20190814","식품","무김치",3.875015
"17027","20190814","식품","홍삼절편/홍삼정과",1.295726
"17028","20190814","식품","물김치",8.421874
"17029","20190814","식품","건어물 쥐포",0.30322
"17030","20190814","식품","반찬류",348.501137
"17031","20190814","식품","연어/훈제연어",94.784809
"17032","20190814","식품","포도/거봉/체리",178.5763
"17033","20190814","식품","미숫가루/곡물가루",24.511385
"17034","20190814","식품","곶감/반건시",4.922749
"17035","20190814","식품","프라페/버블티 파우더",7.704741
"17036","20190814","식품","혼합곡",0.399526
"17037","20190814","식품","탄산수",27.241374
"17038","20190814","식품","칼슘/철분 영양제",11.393967
"17039","20190814","식품","복분자/석류/과실즙",27.171826
"17040","20190814","식품","차 선물세트",46.715128
"17041","20190814","식품","해조류 다시마",19.737581
"17042","20190814","식품","비타민",206.651473
"17043","20190814","식품","흰우유",5.259551
"17044","20190814","식품","건바나나",0
"17045","20190814","식품","유자차",3.397771
"17046","20190814","식품","기타 주스류",122.298127
"17047","20190814","식품","견과류",45.354677
"17048","20190814","식품","잡곡 씨드류",0
"17049","20190814","식품","아몬드유/코코넛밀크",2.737859
"17050","20190814","식품","홍삼/인삼 제품",21.788447
"17051","20190814","식품","국내산 돈육",4.961147
"17052","20190814","식품","오징어",144.750713
"17053","20190814","식품","해조류 미역",50.206988
"17054","20190814","식품","음용 식초",43.241102
"17055","20190814","식품","선식",4.907676
"17056","20190814","식품","프로폴리스/로얄젤리",15.441617
"17057","20190814","식품","오메가3/스쿠알렌 영양제",10.473439
"17058","20190814","식품","홍삼액/홍삼정",7.020128
"17059","20190814","식품","견과류 호두",53.322665
"17060","20190814","식품","건어물 황태",12.362668
"17061","20190814","식품","배/포도/과일즙",0.755298
"17062","20190814","식품","다이어트용 헬스보충식품",14.19568
"17063","20190814","식품","해초류 ",8.359758
"17064","20190814","식품","루테인/눈 영양제",17.852543
"17065","20190814","식품","둥굴레차",1.09187
"17066","20190814","식품","혼합견과",0.328616
"17067","20190814","식품","고등어",70.731271
"17068","20190814","식품","차/곡물 음료",49.425612
"17069","20190814","식품","구이/수육용 돈육",8.725933
"17070","20190814","식품","과채 음료/주스",3.019662
"17071","20190814","식품","토마토",173.565513
"17072","20190814","식품","견과류 피스타치오",12.503631
"17073","20190814","식품","견과류 잣/은행",285.056943
"17074","20190814","식품","파김치",14.740319
"17075","20190814","식품","에이드",133.75877
"17076","20190814","식품","굴비/조기",187.588172
"17077","20190814","식품","숙취/에너지/건강 음료",33.034145
"17078","20190814","식품","곡물차",0.275836
"17079","20190814","식품","녹차",88.753761
"17080","20190814","식품","어린이영양제",6.491401
"17081","20190814","식품","견과류 카카오닙스",4.767233
"17082","20190814","식품","두유",37.183864
"17083","20190814","식품","과일류",2.555273
"17084","20190814","식품","야채/호박즙",7.318952
"17085","20190814","식품","감자",236.149693
"17086","20190814","식품","딸기/복분자/블루베리",276.962317
"17087","20190814","식품","건자두",0.55366
"17088","20190814","식품","어린이 음료",11.855218
"17089","20190814","식품","생수",52.275333
"17090","20190814","식품","감마리놀렌산 영양제",2.547667
"17091","20190814","식품","옥수수차",0.833474
"17092","20190814","식품","건어물 마른오징어",1.956098
"17093","20190814","식품","건어물 멸치",70.008147
"17094","20190814","식품","홍삼 간식",2.09187
"17095","20190814","식품","인스턴트커피",0.816264
"17096","20190814","식품","더치커피",14.06089
"17097","20190814","식품","홍삼 음료",3.084147
"17098","20190814","식품","한우육",94.707917
"17099","20190814","식품","어린이홍삼",4.041918
"17100","20190814","식품","글루코사민/키토산 영양제",1.005738
"17101","20190814","식품","전통차",3.164541
"17102","20190814","식품","표고버섯",14.95588
"17103","20190814","식품","율무차",0.557638
"17104","20190814","식품","쌈채소",9.710336
"17105","20190814","식품","감귤/한라봉/오렌지",184.460923
"17106","20190814","식품","건포도",5.83241
"17107","20190814","식품","바나나/파인애플/망고",320.136133
"17108","20190814","식품","소고기 등심/안심",14.026789
"17109","20190814","식품","딸기우유",23.333128
"17110","20190814","식품","주꾸미",4.778708
"17111","20190814","식품","견과류 밤",5.199473
"17112","20190814","식품","수산 생물",0.839441
"17113","20190814","식품","유제품 음료",1.381858
"17114","20190814","식품","마늘/생강",163.514952
"17115","20190814","식품","레몬/자몽",351.217203
"17116","20190814","식품","나물",71.0128
"17117","20190814","식품","조개",95.273759
"17118","20190814","식품","건어물 진미채",7.70964
"17119","20190814","식품","건망고",1.00176
"17120","20190814","식품","생선류",1.785593
"17121","20190814","식품","저/무지방우유",6.400223
"17122","20190814","식품","비타민/화이바 음료",7.78468
"17123","20190814","식품","인삼/수삼/산삼",36.284981
"17124","20190814","식품","파/양파",313.868487
"17125","20190814","식품","건어물 건새우",1.876771
"17126","20190814","식품","클로렐라 영양제",2.754816
"17127","20190814","식품","상황버섯",1.69831
"17128","20190814","식품","랍스타",15.665344
"17129","20190814","식품","오리고기/훈제오리",24.515051
"17130","20190814","식품","건강즙",2.300773
"17131","20190814","식품","반건조고구마",0
"17132","20190814","식품","고추/피망/파프리카",221.319373
"17133","20190814","식품","가공란",2.993563
"17134","20190814","식품","새우/대하",277.27347
"17135","20190814","식품","초코우유",15.958995
"17136","20190814","식품","참외/메론/수박",222.832667
"17137","20190814","식품","보리차",20.590184
"17138","20190814","식품","옥돔",4.786515
"17139","20190814","식품","명태/동태",19.86617
"17140","20190814","식품","키위/참다래",26.486976
"17141","20190814","식품","낙지",46.114014
"17142","20190814","식품","게장류",44.18027
"17143","20190814","식품","양배추/양상추",81.605565
