sm_cat,일시,qty,일 미세먼지 농도(㎍/㎥)
공기청정기,2018-07-15,28,20.607142857142858
공기청정기,2018-07-21,24,32.74074074074074
공기청정기,2018-08-04,16,24.0
공기청정기,2018-08-06,32,21.318181818181817
공기청정기,2018-08-10,19,17.77777777777778
공기청정기,2018-08-11,9,14.904761904761903
공기청정기,2018-08-12,19,19.0
공기청정기,2018-08-13,28,21.666666666666668
공기청정기,2018-08-16,24,15.142857142857142
공기청정기,2018-08-20,18,25.26923076923077
공기청정기,2018-08-23,25,13.047619047619047
공기청정기,2018-08-24,11,14.0625
공기청정기,2018-08-25,14,20.25925925925926
공기청정기,2018-08-26,14,15.142857142857142
공기청정기,2018-08-31,34,16.0
공기청정기,2018-09-01,15,17.48
공기청정기,2018-09-03,51,14.52
공기청정기,2018-09-04,45,14.958333333333334
공기청정기,2018-09-05,43,19.72
공기청정기,2018-09-07,31,22.76
공기청정기,2018-09-08,20,18.62962962962963
공기청정기,2018-09-16,15,23.07407407407408
공기청정기,2018-09-22,8,27.32
공기청정기,2018-09-23,14,27.346153846153847
공기청정기,2019-02-04,191,67.65517241379311
공기청정기,2019-03-09,911,33.22222222222222
공기청정기,2019-03-14,489,31.571428571428573
공기청정기,2019-04-06,185,57.21428571428572
공기청정기,2019-04-13,214,32.48275862068966
공기청정기,2019-04-19,122,32.32142857142857
공기청정기,2019-04-21,80,31.17241379310345
공기청정기,2019-04-22,263,48.72413793103448
공기청정기,2019-04-24,229,26.296296296296298
공기청정기,2019-04-28,141,18.423076923076923
공기청정기,2019-05-06,185,35.535714285714285
공기청정기,2019-05-13,203,38.392857142857146
공기청정기,2019-05-19,117,15.08
공기청정기,2019-05-21,64,36.96428571428572
공기청정기,2019-05-22,231,43.86206896551724
공기청정기,2019-05-24,209,61.172413793103445
공기청정기,2019-05-28,140,18.96
공기청정기,2019-05-31,30,20.33333333333333
공기청정기,2019-06-02,85,28.5
공기청정기,2019-06-03,149,34.888888888888886
공기청정기,2019-06-04,142,35.77777777777778
공기청정기,2019-06-07,85,15.63157894736842
공기청정기,2019-06-08,53,21.83333333333333
공기청정기,2019-06-09,49,22.26923076923077
공기청정기,2019-06-10,88,14.947368421052632
공기청정기,2019-06-11,103,15.1
공기청정기,2019-06-12,64,22.166666666666668
공기청정기,2019-06-13,88,23.04
공기청정기,2019-06-15,114,24.2
공기청정기,2019-06-16,54,20.52380952380953
공기청정기,2019-06-17,114,21.185185185185187
공기청정기,2019-06-19,118,27.22222222222222
공기청정기,2019-06-20,136,26.615384615384617
공기청정기,2019-06-22,94,18.44
공기청정기,2019-06-23,34,16.904761904761905
공기청정기,2019-06-25,75,23.22222222222222
공기청정기,2019-06-26,67,24.291666666666668
공기청정기,2019-06-27,97,19.347826086956523
공기청정기,2019-06-28,43,23.44
공기청정기,2019-06-29,21,20.08333333333333
공기청정기,2019-06-30,33,22.185185185185187
공기청정기,2019-07-01,116,26.8
공기청정기,2019-07-02,114,23.75
공기청정기,2019-07-03,94,25.48148148148148
공기청정기,2019-07-04,89,27.11111111111111
공기청정기,2019-07-06,85,28.25
공기청정기,2019-07-08,64,15.4
공기청정기,2019-07-09,51,14.652173913043478
공기청정기,2019-07-11,58,10.235294117647058
공기청정기,2019-07-13,30,23.692307692307693
공기청정기,2019-07-14,76,27.392857142857142
공기청정기,2019-07-15,63,26.96
공기청정기,2019-07-18,123,27.88888888888889
공기청정기,2019-07-20,85,11.944444444444445
공기청정기,2019-07-21,40,17.863636363636363
공기청정기,2019-07-22,78,27.535714285714285
공기청정기,2019-07-24,45,18.571428571428573
공기청정기,2019-07-27,27,21.35
공기청정기,2019-07-28,31,15.55
공기청정기,2019-07-29,48,15.75
공기청정기,2019-07-30,41,16.083333333333332
공기청정기,2019-08-02,64,16.875
공기청정기,2019-08-04,47,28.03846153846154
공기청정기,2019-08-05,107,33.333333333333336
공기청정기,2019-08-08,54,27.625
공기청정기,2019-08-10,38,23.192307692307693
공기청정기,2019-08-11,22,19.07692307692308
공기청정기,2019-08-12,82,20.5
공기청정기,2019-08-13,41,21.04
공기청정기,2019-08-14,35,19.25
공기청정기,2019-08-15,48,12.45
공기청정기,2019-08-16,49,18.5
공기청정기,2019-08-17,32,28.0
공기청정기,2019-08-18,26,25.33333333333333
공기청정기,2019-08-21,42,27.25925925925926
공기청정기,2019-08-22,57,26.03846153846154
공기청정기,2019-08-23,49,28.321428571428573
공기청정기,2019-08-24,42,23.89655172413793
공기청정기,2019-08-27,59,18.76923076923077
공기청정기,2019-09-07,32,19.05
공기청정기,2019-09-13,56,14.478260869565217
공기정화 용품,2018-01-13,61,31.03846153846154
공기정화 용품,2018-01-17,543,37.2962962962963
공기정화 용품,2018-01-19,446,46.65384615384615
공기정화 용품,2018-01-29,214,33.7037037037037
공기정화 용품,2018-02-02,131,31.392857142857142
공기정화 용품,2018-02-06,129,22.678571428571427
공기정화 용품,2018-02-07,163,24.285714285714285
공기정화 용품,2018-02-22,155,36.392857142857146
공기정화 용품,2018-02-26,210,36.07142857142857
공기정화 용품,2018-02-27,332,50.629629629629626
공기정화 용품,2018-03-07,212,23.857142857142858
공기정화 용품,2018-03-08,144,21.904761904761905
공기정화 용품,2018-03-13,290,33.82142857142857
공기정화 용품,2018-03-14,377,22.76
공기정화 용품,2018-03-27,896,56.22222222222222
공기정화 용품,2018-04-19,470,49.51724137931034
공기정화 용품,2018-05-19,351,14.952380952380953
공기정화 용품,2018-06-11,151,13.857142857142858
공기정화 용품,2018-06-18,161,28.03703703703704
공기정화 용품,2018-06-19,153,28.846153846153847
공기정화 용품,2018-07-16,98,26.115384615384617
공기정화 용품,2018-07-17,96,30.44
공기정화 용품,2018-07-19,191,31.166666666666668
공기정화 용품,2018-08-02,68,23.192307692307693
공기정화 용품,2018-08-09,96,19.0
공기정화 용품,2018-08-14,43,21.24
공기정화 용품,2018-08-17,49,14.19047619047619
공기정화 용품,2018-08-21,53,22.39130434782609
공기정화 용품,2018-09-10,133,15.090909090909092
공기정화 용품,2018-09-18,92,27.46153846153846
공기정화 용품,2018-09-19,59,28.76
공기정화 용품,2018-09-26,66,12.608695652173912
공기정화 용품,2018-09-28,94,14.944444444444445
공기정화 용품,2018-10-14,79,22.77777777777778
공기정화 용품,2018-10-24,148,35.107142857142854
공기정화 용품,2018-11-02,97,28.296296296296298
공기정화 용품,2018-11-04,67,28.93103448275862
공기정화 용품,2018-11-13,301,24.0
공기정화 용품,2018-11-20,159,39.172413793103445
공기정화 용품,2018-11-24,79,28.384615384615383
공기정화 용품,2018-12-02,121,47.37931034482759
공기정화 용품,2018-12-13,95,29.285714285714285
공기정화 용품,2018-12-17,225,49.13793103448276
공기정화 용품,2018-12-18,142,33.32142857142857
공기정화 용품,2018-12-19,161,53.75
공기정화 용품,2018-12-20,251,53.75862068965517
공기정화 용품,2018-12-21,128,55.46428571428572
공기정화 용품,2019-01-02,160,24.07407407407408
공기정화 용품,2019-01-07,177,38.48275862068966
공기정화 용품,2019-01-09,148,32.925925925925924
공기정화 용품,2019-01-10,153,32.03448275862069
공기정화 용품,2019-01-14,787,99.13793103448276
공기정화 용품,2019-01-15,658,87.75862068965517
공기정화 용품,2019-01-16,593,34.27586206896552
공기정화 용품,2019-01-29,201,56.172413793103445
공기정화 용품,2019-02-01,131,30.821428571428573
공기정화 용품,2019-02-06,319,69.27586206896552
공기정화 용품,2019-02-07,257,42.82142857142857
공기정화 용품,2019-02-13,242,43.689655172413794
공기정화 용품,2019-02-15,171,33.44827586206897
공기정화 용품,2019-03-02,659,77.62962962962963
공기정화 용품,2019-03-06,2447,94.33333333333331
공기정화 용품,2019-03-20,519,55.03846153846154
공기정화 용품,2019-04-03,255,28.517241379310345
공기정화 용품,2019-04-07,168,43.42307692307692
공기정화 용품,2019-04-08,345,34.0
공기정화 용품,2019-04-10,204,11.555555555555555
공기정화 용품,2019-04-15,298,46.32142857142857
공기정화 용품,2019-04-30,188,22.392857142857142
공기정화 용품,2019-05-03,161,44.82758620689656
공기정화 용품,2019-05-07,142,35.55555555555556
공기정화 용품,2019-05-08,303,37.60714285714285
공기정화 용품,2019-05-10,137,38.46428571428572
공기정화 용품,2019-05-15,183,41.18518518518518
공기정화 용품,2019-05-30,125,33.758620689655174
공기정화 용품,2019-06-14,144,25.346153846153847
공기정화 용품,2019-06-18,157,24.62962962962963
공기정화 용품,2019-07-05,119,29.59259259259259
공기정화 용품,2019-07-07,81,19.692307692307693
공기정화 용품,2019-07-25,109,19.73076923076923
공기정화 용품,2019-08-07,92,27.08
공기정화 용품,2019-08-20,81,28.357142857142858
공기정화 용품,2019-08-26,118,21.13793103448276
공기정화 용품,2019-09-03,120,16.32
공기정화 용품,2019-09-06,98,17.153846153846153
공기정화 용품,2019-09-08,61,23.45833333333333
공기정화 용품,2019-09-20,103,20.0
공기정화 용품,2019-09-24,158,20.40909090909091
공기정화 용품,2019-09-26,144,23.52173913043478
공기정화 용품,2019-09-30,177,36.888888888888886
공기정화 용품,2019-10-08,117,30.580422726015502
공기정화 용품,2019-10-13,79,20.541666666666668
공기정화 용품,2019-10-15,151,20.681818181818183
공기정화 용품,2019-10-16,134,23.08333333333333
공기정화 용품,2019-10-18,102,17.782608695652176
공기정화 용품,2019-10-19,68,20.09090909090909
공기정화 용품,2019-10-22,188,26.08695652173913
공기정화 용품,2019-10-25,101,21.615384615384617
공기정화 용품,2019-10-29,243,68.0
공기정화 용품,2019-10-30,157,26.51851851851852
공기정화 용품,2019-11-01,322,85.0
공기정화 용품,2019-11-02,177,57.10344827586207
공기정화 용품,2019-11-03,194,45.15384615384615
공기정화 용품,2019-11-06,185,33.93103448275862
공기정화 용품,2019-11-07,175,33.89655172413793
공기정화 용품,2019-11-08,140,32.57692307692308
공기정화 용품,2019-11-11,241,25.107142857142858
공기정화 용품,2019-11-13,160,27.285714285714285
공기정화 용품,2019-11-16,111,32.827586206896555
공기정화 용품,2019-11-19,209,25.785714285714285
공기정화 용품,2019-11-23,110,24.96551724137931
공기정화 용품,2019-11-25,170,20.041666666666668
공기정화 용품,2019-11-27,130,25.517241379310345
공기정화 용품,2019-11-28,133,28.0
공기정화 용품,2019-11-30,86,27.11111111111111
공기정화 용품,2019-12-03,155,19.55172413793104
공기정화 용품,2019-12-06,122,20.48148148148148
공기정화 용품,2019-12-07,77,29.620689655172413
공기정화 용품,2019-12-09,225,42.629629629629626
공기정화 용품,2019-12-13,149,22.464285714285715
공기정화 용품,2019-12-14,101,29.655172413793103
공기정화 용품,2019-12-27,148,22.655172413793103
공기정화 용품,2018-01-01,120,32.96296296296296
공기정화 용품,2018-01-02,191,40.03703703703704
공기정화 용품,2018-01-03,161,23.185185185185187
공기정화 용품,2018-01-04,118,26.423076923076923
공기정화 용품,2018-01-05,196,29.642857142857142
공기정화 용품,2018-01-06,98,28.25925925925926
공기정화 용품,2018-01-07,100,32.65384615384615
공기정화 용품,2018-01-08,204,28.25925925925926
공기정화 용품,2018-01-09,197,30.37037037037037
공기정화 용품,2018-01-10,110,21.88888888888889
공기정화 용품,2018-01-11,142,21.48148148148148
공기정화 용품,2018-01-12,201,18.444444444444443
공기정화 용품,2018-01-14,117,38.77777777777778
공기정화 용품,2018-01-15,278,42.22222222222222
공기정화 용품,2018-01-16,353,48.65384615384615
공기정화 용품,2018-01-18,383,68.85185185185185
공기정화 용품,2018-01-20,261,73.22222222222223
공기정화 용품,2018-01-21,348,58.74074074074074
공기정화 용품,2018-01-22,375,41.629629629629626
공기정화 용품,2018-01-23,215,20.615384615384617
공기정화 용품,2018-01-24,174,21.62962962962963
공기정화 용품,2018-01-25,198,18.15384615384616
공기정화 용품,2018-01-26,202,21.11111111111111
공기정화 용품,2018-01-27,159,27.11111111111111
공기정화 용품,2018-01-28,144,24.115384615384617
공기정화 용품,2018-01-30,163,32.57142857142857
공기정화 용품,2018-01-31,214,31.535714285714285
공기정화 용품,2018-02-01,218,29.5
공기정화 용품,2018-02-03,60,28.392857142857142
공기정화 용품,2018-02-04,257,22.142857142857142
공기정화 용품,2018-02-05,162,20.615384615384617
공기정화 용품,2018-02-08,213,36.67857142857143
공기정화 용품,2018-02-09,163,42.25
공기정화 용품,2018-02-10,83,54.0
공기정화 용품,2018-02-11,127,40.172413793103445
공기정화 용품,2018-02-12,133,36.10344827586207
공기정화 용품,2018-02-13,53,38.07142857142857
공기정화 용품,2018-02-14,70,52.42857142857143
공기정화 용품,2018-02-15,76,36.241379310344826
공기정화 용품,2018-02-16,46,30.517241379310345
공기정화 용품,2018-02-17,125,32.0
공기정화 용품,2018-02-18,241,28.379310344827587
공기정화 용품,2018-02-19,325,44.82758620689656
공기정화 용품,2018-02-20,247,47.82758620689656
공기정화 용품,2018-02-21,182,27.703703703703702
공기정화 용품,2018-02-23,217,59.0
공기정화 용품,2018-02-24,132,53.13793103448276
공기정화 용품,2018-02-25,135,34.06896551724138
공기정화 용품,2018-02-28,203,39.1764705882353
공기정화 용품,2018-03-01,251,33.592592592592595
공기정화 용품,2018-03-02,151,41.86206896551724
공기정화 용품,2018-03-03,81,35.62068965517241
공기정화 용품,2018-03-04,142,22.22222222222222
공기정화 용품,2018-03-05,192,16.75
공기정화 용품,2018-03-06,203,22.923076923076923
공기정화 용품,2018-03-09,152,33.714285714285715
공기정화 용품,2018-03-11,135,44.785714285714285
공기정화 용품,2018-03-12,385,61.241379310344826
공기정화 용품,2018-03-15,167,18.884615384615383
공기정화 용품,2018-03-16,135,19.45
공기정화 용품,2018-03-19,146,20.166666666666668
공기정화 용품,2018-03-20,152,16.22222222222222
공기정화 용품,2018-03-21,173,12.63157894736842
공기정화 용품,2018-03-22,158,23.807692307692307
공기정화 용품,2018-03-23,150,39.62068965517241
공기정화 용품,2018-03-25,445,53.5
공기정화 용품,2018-03-26,1365,46.14814814814815
공기정화 용품,2018-03-31,380,45.03448275862069
공기정화 용품,2018-04-01,362,57.25
공기정화 용품,2018-04-02,488,54.32142857142857
공기정화 용품,2018-04-06,295,85.73076923076923
공기정화 용품,2018-04-07,198,43.93103448275862
공기정화 용품,2018-04-09,495,41.96428571428572
공기정화 용품,2018-04-10,377,37.96428571428572
공기정화 용품,2018-04-11,410,47.035714285714285
공기정화 용품,2018-04-12,229,35.03448275862069
공기정화 용품,2018-04-14,141,19.08333333333333
공기정화 용품,2018-04-16,355,39.10344827586207
공기정화 용품,2018-04-17,245,54.67857142857143
공기정화 용품,2018-04-18,265,61.7037037037037
공기정화 용품,2018-04-20,292,67.3103448275862
공기정화 용품,2018-04-21,213,50.06896551724138
공기정화 용품,2018-04-23,228,13.142857142857142
공기정화 용품,2018-04-24,189,11.666666666666666
공기정화 용품,2018-04-25,226,26.384615384615383
공기정화 용품,2018-04-26,264,34.17857142857143
공기정화 용품,2018-04-28,210,42.892857142857146
공기정화 용품,2018-04-30,513,46.48275862068966
공기정화 용품,2018-05-01,259,40.689655172413794
공기정화 용품,2018-05-02,266,23.363636363636363
공기정화 용품,2018-05-06,149,15.73076923076923
공기정화 용품,2018-05-07,133,22.62962962962963
공기정화 용품,2018-05-09,313,19.916666666666668
공기정화 용품,2018-05-10,282,28.48275862068965
공기정화 용품,2018-05-11,289,33.10344827586207
공기정화 용품,2018-05-12,152,23.041666666666668
공기정화 용품,2018-05-14,85,41.206896551724135
공기정화 용품,2018-05-16,245,25.166666666666668
공기정화 용품,2018-05-17,203,15.875
공기정화 용품,2018-05-18,181,15.105263157894736
공기정화 용품,2018-05-20,225,13.85
공기정화 용품,2018-05-21,169,17.96153846153846
공기정화 용품,2018-05-23,157,34.08
공기정화 용품,2018-05-24,125,78.20689655172414
공기정화 용품,2018-05-25,129,70.96551724137932
공기정화 용품,2018-05-26,166,52.27586206896552
공기정화 용품,2018-05-28,142,40.48275862068966
공기정화 용품,2018-05-30,350,30.55555555555556
공기정화 용품,2018-05-31,92,29.0
공기정화 용품,2018-06-03,98,30.11111111111111
공기정화 용품,2018-06-08,120,35.25
공기정화 용품,2018-06-14,106,21.28
공기정화 용품,2018-06-15,102,19.125
공기정화 용품,2018-06-20,123,27.48148148148148
공기정화 용품,2018-06-21,131,29.178571428571427
공기정화 용품,2018-06-22,93,26.37037037037037
공기정화 용품,2018-06-25,122,39.57142857142857
공기정화 용품,2018-06-26,154,28.68
공기정화 용품,2018-07-01,124,14.733333333333333
공기정화 용품,2018-07-02,159,13.285714285714286
공기정화 용품,2018-07-04,105,17.85
공기정화 용품,2018-07-06,61,10.071428571428571
공기정화 용품,2018-07-14,42,19.642857142857142
공기정화 용품,2018-07-18,89,31.56
공기정화 용품,2018-07-20,146,32.642857142857146
공기정화 용품,2018-07-22,52,26.4
공기정화 용품,2018-07-23,90,22.52
공기정화 용품,2018-07-24,103,25.72
공기정화 용품,2018-07-25,89,24.48
공기정화 용품,2018-07-26,53,28.48
공기정화 용품,2018-07-27,67,30.62962962962963
공기정화 용품,2018-07-28,29,27.5
공기정화 용품,2018-07-29,47,18.96
공기정화 용품,2018-07-30,74,14.047619047619047
공기정화 용품,2018-07-31,74,16.434782608695652
공기정화 용품,2018-08-01,70,21.8
공기정화 용품,2018-08-03,90,24.5
공기정화 용품,2018-08-05,43,20.0
공기정화 용품,2018-08-07,59,17.1
공기정화 용품,2018-08-08,75,19.0
공기정화 용품,2018-08-15,57,21.90909090909091
공기정화 용품,2018-08-18,24,16.714285714285715
공기정화 용품,2018-08-19,112,19.4
공기정화 용품,2018-08-22,80,20.48
공기정화 용품,2018-08-27,62,14.055555555555555
공기정화 용품,2018-08-28,59,13.45
공기정화 용품,2018-08-29,76,16.15
공기정화 용품,2018-08-30,69,15.727272727272728
공기정화 용품,2018-09-02,113,13.652173913043478
공기정화 용품,2018-09-06,77,24.0
공기정화 용품,2018-09-09,52,18.0
공기정화 용품,2018-09-11,92,14.842105263157896
공기정화 용품,2018-09-12,73,16.26086956521739
공기정화 용품,2018-09-13,66,17.96
공기정화 용품,2018-09-14,67,14.434782608695652
공기정화 용품,2018-09-15,36,14.166666666666666
공기정화 용품,2018-09-17,77,25.72
공기정화 용품,2018-09-20,57,15.136363636363637
공기정화 용품,2018-09-21,42,10.842105263157896
공기정화 용품,2018-09-24,24,17.384615384615383
공기정화 용품,2018-09-25,44,14.416666666666666
공기정화 용품,2018-09-27,134,11.8
공기정화 용품,2018-09-29,45,14.962962962962964
공기정화 용품,2018-09-30,66,18.44
공기정화 용품,2018-10-01,140,16.192307692307693
공기정화 용품,2018-10-02,67,20.5
공기정화 용품,2018-10-03,72,20.62962962962963
공기정화 용품,2018-10-04,144,19.703703703703702
공기정화 용품,2018-10-05,87,10.785714285714286
공기정화 용품,2018-10-06,49,22.5
공기정화 용품,2018-10-07,52,23.74074074074074
공기정화 용품,2018-10-08,75,19.666666666666668
공기정화 용품,2018-10-09,48,21.27586206896552
공기정화 용품,2018-10-10,99,18.14814814814815
공기정화 용품,2018-10-11,87,15.23076923076923
공기정화 용품,2018-10-12,82,18.76
공기정화 용품,2018-10-13,48,21.22222222222222
공기정화 용품,2018-10-15,173,40.44827586206897
공기정화 용품,2018-10-16,203,38.06896551724138
공기정화 용품,2018-10-17,149,26.26923076923077
공기정화 용품,2018-10-18,118,18.0
공기정화 용품,2018-10-19,119,17.318181818181817
공기정화 용품,2018-10-20,71,24.464285714285715
공기정화 용품,2018-10-21,91,27.11111111111111
공기정화 용품,2018-10-22,132,29.178571428571427
공기정화 용품,2018-10-23,196,30.0
공기정화 용품,2018-10-25,139,32.44827586206897
공기정화 용품,2018-10-26,113,27.96551724137931
공기정화 용품,2018-10-27,56,23.448275862068964
공기정화 용품,2018-10-28,94,20.91304347826087
공기정화 용품,2018-10-29,119,17.22222222222222
공기정화 용품,2018-10-30,111,17.607142857142858
공기정화 용품,2018-10-31,140,18.071428571428573
공기정화 용품,2018-11-01,130,21.96296296296296
공기정화 용품,2018-11-03,53,29.6896551724138
공기정화 용품,2018-11-05,161,35.96551724137931
공기정화 용품,2018-11-06,313,48.06896551724138
공기정화 용품,2018-11-07,685,41.46153846153846
공기정화 용품,2018-11-08,219,16.84
공기정화 용품,2018-11-09,197,29.857142857142858
공기정화 용품,2018-11-10,196,45.0
공기정화 용품,2018-11-11,320,38.03448275862069
공기정화 용품,2018-11-12,407,24.392857142857142
공기정화 용품,2018-11-14,205,24.23076923076923
공기정화 용품,2018-11-15,233,29.56
공기정화 용품,2018-11-16,159,33.464285714285715
공기정화 용품,2018-11-17,104,25.07407407407408
공기정화 용품,2018-11-18,103,25.928571428571427
공기정화 용품,2018-11-19,179,38.58620689655172
공기정화 용품,2018-11-21,173,34.17857142857143
공기정화 용품,2018-11-22,111,19.964285714285715
공기정화 용품,2018-11-23,115,21.857142857142858
공기정화 용품,2018-11-25,226,33.44827586206897
공기정화 용품,2018-11-26,182,38.06896551724138
공기정화 용품,2018-11-27,292,68.03448275862068
공기정화 용품,2018-11-28,315,101.75862068965516
공기정화 용품,2018-11-29,527,86.03448275862068
공기정화 용품,2018-11-30,173,69.62068965517241
공기정화 용품,2018-12-01,95,49.55172413793103
공기정화 용품,2018-12-03,230,33.758620689655174
공기정화 용품,2018-12-04,167,32.42307692307692
공기정화 용품,2018-12-05,121,25.51851851851852
공기정화 용품,2018-12-06,159,26.44
공기정화 용품,2018-12-07,92,19.814814814814813
공기정화 용품,2018-12-08,62,18.25
공기정화 용품,2018-12-09,92,18.41379310344828
공기정화 용품,2018-12-10,177,23.65384615384616
공기정화 용품,2018-12-11,144,26.73076923076923
공기정화 용품,2018-12-12,142,29.51851851851852
공기정화 용품,2018-12-14,107,23.814814814814813
공기정화 용품,2018-12-15,76,30.925925925925927
공기정화 용품,2018-12-16,86,31.14814814814815
공기정화 용품,2018-12-22,121,53.241379310344826
공기정화 용품,2018-12-23,178,38.06896551724138
공기정화 용품,2018-12-24,168,19.724137931034484
공기정화 용품,2018-12-25,130,25.93103448275862
공기정화 용품,2018-12-26,172,34.3448275862069
공기정화 용품,2018-12-27,135,19.517241379310345
공기정화 용품,2018-12-28,130,24.714285714285715
공기정화 용품,2018-12-29,61,26.17241379310345
공기정화 용품,2018-12-30,80,22.571428571428573
공기정화 용품,2018-12-31,150,28.77777777777778
공기정화 용품,2019-01-01,116,26.214285714285715
공기정화 용품,2019-01-03,144,24.928571428571427
공기정화 용품,2019-01-04,142,38.535714285714285
공기정화 용품,2019-01-05,114,47.3448275862069
공기정화 용품,2019-01-06,111,30.41379310344828
공기정화 용품,2019-01-08,169,36.75862068965517
공기정화 용품,2019-01-11,167,54.172413793103445
공기정화 용품,2019-01-12,129,55.57142857142857
공기정화 용품,2019-01-13,226,70.41379310344827
공기정화 용품,2019-01-17,486,32.310344827586206
공기정화 용품,2019-01-18,410,44.10714285714285
공기정화 용품,2019-01-19,318,57.10344827586207
공기정화 용품,2019-01-20,284,39.62068965517241
공기정화 용품,2019-01-21,296,29.27586206896552
공기정화 용품,2019-01-22,293,52.06896551724138
공기정화 용품,2019-01-23,241,58.82142857142857
공기정화 용품,2019-01-24,172,29.13793103448276
공기정화 용품,2019-01-25,221,32.892857142857146
공기정화 용품,2019-01-26,159,33.0
공기정화 용품,2019-01-27,125,27.17241379310345
공기정화 용품,2019-01-28,306,57.72413793103448
공기정화 용품,2019-01-30,215,46.96551724137931
공기정화 용품,2019-01-31,122,45.66666666666666
공기정화 용품,2019-02-02,104,46.37931034482759
공기정화 용품,2019-02-03,81,34.148148148148145
공기정화 용품,2019-02-05,119,83.58620689655173
공기정화 용품,2019-02-08,201,22.58620689655172
공기정화 용품,2019-02-09,197,26.379310344827587
공기정화 용품,2019-02-10,153,28.58620689655172
공기정화 용품,2019-02-11,249,27.41379310344828
공기정화 용품,2019-02-12,220,46.0
공기정화 용품,2019-02-14,389,32.370370370370374
공기정화 용품,2019-02-16,145,43.27586206896552
공기정화 용품,2019-02-17,269,31.5
공기정화 용품,2019-02-18,204,28.58620689655172
공기정화 용품,2019-02-19,170,23.615384615384617
공기정화 용품,2019-02-20,236,41.86206896551724
공기정화 용품,2019-02-21,226,55.82142857142857
공기정화 용품,2019-02-22,256,52.27586206896552
공기정화 용품,2019-02-23,315,47.96428571428572
공기정화 용품,2019-02-24,321,44.206896551724135
공기정화 용품,2019-02-25,345,50.93103448275862
공기정화 용품,2019-02-26,302,43.392857142857146
공기정화 용품,2019-02-27,223,43.206896551724135
공기정화 용품,2019-02-28,272,76.0
공기정화 용품,2019-03-01,358,91.60714285714286
공기정화 용품,2019-03-03,716,69.96153846153847
공기정화 용품,2019-03-04,1348,88.88
공기정화 용품,2019-03-05,2599,123.44
공기정화 용품,2019-03-07,1819,49.89655172413793
공기정화 용품,2019-03-08,1127,36.10714285714285
공기정화 용품,2019-03-10,761,30.310344827586206
공기정화 용품,2019-03-11,962,37.793103448275865
공기정화 용품,2019-03-12,677,50.93103448275862
공기정화 용품,2019-03-13,596,31.48275862068965
공기정화 용품,2019-03-15,487,31.814814814814813
공기정화 용품,2019-03-16,293,27.77777777777778
공기정화 용품,2019-03-17,806,28.107142857142858
공기정화 용품,2019-03-18,422,28.666666666666668
공기정화 용품,2019-03-19,401,40.71428571428572
공기정화 용품,2019-03-21,534,25.214285714285715
공기정화 용품,2019-03-22,450,35.10344827586207
공기정화 용품,2019-03-23,397,22.321428571428573
공기정화 용품,2019-03-24,257,23.24137931034483
공기정화 용품,2019-03-25,382,37.44827586206897
공기정화 용품,2019-03-26,377,44.37931034482759
공기정화 용품,2019-03-27,453,53.13793103448276
공기정화 용품,2019-03-28,366,44.892857142857146
공기정화 용품,2019-03-29,336,32.89655172413793
공기정화 용품,2019-03-30,614,27.06896551724138
공기정화 용품,2019-03-31,251,30.428571428571427
공기정화 용품,2019-04-01,334,22.517241379310345
공기정화 용품,2019-04-02,315,24.379310344827587
공기정화 용품,2019-04-04,269,32.827586206896555
공기정화 용품,2019-04-05,254,74.28571428571429
공기정화 용품,2019-04-09,364,22.33333333333333
공기정화 용품,2019-04-11,203,19.88888888888889
공기정화 용품,2019-04-12,227,30.785714285714285
공기정화 용품,2019-04-14,159,29.89655172413793
공기정화 용품,2019-04-16,222,37.71428571428572
공기정화 용품,2019-04-17,184,34.15384615384615
공기정화 용품,2019-04-18,202,28.0
공기정화 용품,2019-04-20,184,33.241379310344826
공기정화 용품,2019-04-23,234,40.035714285714285
공기정화 용품,2019-04-25,208,39.37037037037037
공기정화 용품,2019-04-26,192,14.142857142857142
공기정화 용품,2019-04-27,103,15.25
공기정화 용품,2019-04-29,219,17.96
공기정화 용품,2019-05-01,233,48.92592592592592
공기정화 용품,2019-05-02,204,56.62068965517241
공기정화 용품,2019-05-04,182,55.07142857142857
공기정화 용품,2019-05-05,170,48.92857142857143
공기정화 용품,2019-05-09,226,37.25
공기정화 용품,2019-05-11,133,39.60714285714285
공기정화 용품,2019-05-12,135,36.10344827586207
공기정화 용품,2019-05-14,119,38.11111111111112
공기정화 용품,2019-05-16,131,42.51851851851852
공기정화 용품,2019-05-17,116,35.785714285714285
공기정화 용품,2019-05-18,124,20.26923076923077
공기정화 용품,2019-05-20,137,28.76
공기정화 용품,2019-05-23,160,51.46428571428572
공기정화 용품,2019-05-25,148,48.62068965517241
공기정화 용품,2019-05-26,155,33.75
공기정화 용품,2019-05-27,64,19.181818181818183
공기정화 용품,2019-05-29,135,33.964285714285715
공기정화 용품,2019-06-01,121,26.321428571428573
공기정화 용품,2019-06-05,126,33.0
공기정화 용품,2019-06-06,189,39.88461538461539
공기정화 용품,2019-06-21,104,25.23076923076923
공기정화 용품,2019-06-24,129,18.26086956521739
공기정화 용품,2019-07-10,103,12.45
공기정화 용품,2019-07-12,100,14.92
공기정화 용품,2019-07-16,120,22.52
공기정화 용품,2019-07-17,136,26.035714285714285
공기정화 용품,2019-07-19,115,20.12
공기정화 용품,2019-07-23,148,20.84
